"","Estimated.age","root.age","div","turnover","number.sp","mode","N_sisters","anag"
"1",0.414234635936756,7.06440657096489,0.683110056677833,0.591147009748966,97,0,2,0
"2",0.125433834692145,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"3",0.0915169999575637,7.06440657096489,0.683110056677833,0.591147009748966,97,0,2,0
"4",0.293781581498741,7.06440657096489,0.683110056677833,0.591147009748966,97,0,2,0
"5",0.557289661200069,7.06440657096489,0.683110056677833,0.591147009748966,97,0,4,0
"6",0.0960184524543147,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"7",0.0882406887535003,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"8",0.336503786028702,7.06440657096489,0.683110056677833,0.591147009748966,97,0,3,0
"9",0.0845808123205008,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"10",0.729597218976956,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"11",0.0944501721077505,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"12",0.162701509413186,7.06440657096489,0.683110056677833,0.591147009748966,97,0,2,0
"13",0.140323762454256,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"14",0.221843510510547,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"15",0.282510946178263,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"16",0.554263863002077,7.06440657096489,0.683110056677833,0.591147009748966,97,0,3,0
"17",0.815469090589254,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"18",0.140323762454256,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"19",0.189188074062894,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"20",0.468550887499904,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"21",0.189188074062894,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"22",0.223181902174657,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"23",0.939735491772702,7.06440657096489,0.683110056677833,0.591147009748966,97,0,2,0
"24",0.0409156964568866,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"25",0.353036985166079,7.06440657096489,0.683110056677833,0.591147009748966,97,0,3,0
"26",0.215160923665725,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"27",0.145973269158169,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"28",0.0556008746329464,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"29",0.184509638491425,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"30",0.223181902174657,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"31",0.190933002742484,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"32",0.444641808613654,7.06440657096489,0.683110056677833,0.591147009748966,97,0,2,0
"33",0.045888225043253,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"34",0.0458387507791018,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"35",0.190933002742484,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"36",0.0989611119586052,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"37",0.0556008746329464,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"38",0.282510946178263,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"39",0.215160923665725,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"40",0.0177628083727922,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"41",0.0247751279424914,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"42",0.184509638491425,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"43",0.0409156964568866,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"44",0.729597218976956,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"45",0.279857893954637,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"46",0.0882406887535003,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"47",0.865717753250881,7.06440657096489,0.683110056677833,0.591147009748966,97,0,11,0
"48",0.209606120696919,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"49",0.528049222932886,7.06440657096489,0.683110056677833,0.591147009748966,97,0,3,0
"50",0.0348057392923295,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"51",0.125433834692145,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"52",0.567324470687199,7.06440657096489,0.683110056677833,0.591147009748966,97,0,2,0
"53",1.03461177060719,7.06440657096489,0.683110056677833,0.591147009748966,97,0,2,0
"54",0.871597708522241,7.06440657096489,0.683110056677833,0.591147009748966,97,0,5,0
"55",1.04983491256036,7.06440657096489,0.683110056677833,0.591147009748966,97,0,3,0
"56",0.560714448831732,7.06440657096489,0.683110056677833,0.591147009748966,97,0,2,0
"57",0.183103434202224,7.06440657096489,0.683110056677833,0.591147009748966,97,0,2,0
"58",0.0247751279424914,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
"59",0.0307032749536805,7.06440657096489,0.683110056677833,0.591147009748966,97,0,1,0
