tree,status,mean.true,mean.0.25
tree.108,LC,0.40406068226941905,0.7092782500775132
tree.108,NT,1.192255435878386,1.3219320449206664
tree.108,VU,2.335954603766376,1.4534145085989754
tree.108,EN,4.528175493914034,2.68589019049306
tree.108,CR,9.464902098483245,3.0421137507142264
tree.109,LC,0.39160128584764603,0.4104224632983973
tree.109,NT,1.179711215043905,1.0796157936339519
tree.109,VU,2.508084839420086,2.737782769746992
tree.109,EN,4.602539278484205,2.415171726202302
tree.109,CR,10.894712303001532,2.2423407010799954
tree.11,LC,0.4118509276204063,0.4172395232821467
tree.11,NT,1.3526201356818737,1.473701827947488
tree.11,VU,2.8424676313688995,2.819071778677971
tree.11,EN,4.8540587925043095,3.0291798861730035
tree.11,CR,9.248293224640623,2.7647509139381348
tree.110,LC,0.34326634679993123,0.5388210881840654
tree.110,NT,1.0935066721766555,1.5480861199793574
tree.110,VU,2.0146736970816392,1.749718889223551
tree.110,EN,3.8370078926777746,2.7852784011967526
tree.110,CR,8.800915593807222,4.544314303572791
tree.111,LC,0.2555547216967224,0.3752507203568534
tree.111,NT,1.0173023731484836,1.399775254687726
tree.111,VU,2.168462294982202,1.5888689597303811
tree.111,EN,4.017583556874219,3.5127727152963693
tree.111,CR,8.191080715588246,4.5036550601024
tree.112,LC,0.34426472824107146,0.8964677437414411
tree.112,NT,1.1599634565720252,1.1685557412103003
tree.112,VU,2.3594618004860375,1.7323778516924961
tree.112,EN,4.481997970864142,1.3923560689899814
tree.112,CR,8.534187404857725,1.3693262918574534
tree.113,LC,0.3337892124708761,0.4458301409259829
tree.113,NT,1.1328205701006764,1.4236977022201662
tree.113,VU,2.1863755930794357,2.10855932545728
tree.113,EN,3.9239601458094375,1.8566405385477884
tree.113,CR,8.614760906078233,1.9894370909949377
tree.114,LC,0.3311320563046205,0.3819882097176409
tree.114,NT,1.1252350972300589,1.3157895848682066
tree.114,VU,2.36805547103035,1.8658337268584908
tree.114,EN,3.9563384714138867,3.3104738237276212
tree.114,CR,7.717473985691412,2.9936522574865494
tree.115,LC,0.5150925707593473,1.5862427384770676
tree.115,NT,1.4565595842605774,1.2842264080206387
tree.115,VU,2.451851381720963,2.4751666111602373
tree.115,EN,4.697300299262923,2.613622133177584
tree.115,CR,8.442685424353288,3.351633534952118
tree.116,LC,0.16791360218737333,0.15696818661483083
tree.116,NT,0.9402046988779299,1.353827069631877
tree.116,VU,1.8333114303398148,1.674276720448559
tree.116,EN,3.201551713817931,2.5620758191910062
tree.116,CR,7.810713379062206,3.0665475959916506
tree.117,LC,0.3028898672937667,0.854017289410343
tree.117,NT,0.8728334343424783,0.9456488821473836
tree.117,VU,1.7919875341812803,1.4343030089700972
tree.117,EN,3.1374946196514215,2.1982466620457997
tree.117,CR,7.844922313016379,3.6305269454383278
tree.118,LC,0.5185367804143499,0.4916272412326722
tree.118,NT,1.8979307380280621,2.3863499017527183
tree.118,VU,3.5740795302736377,2.26876706526286
tree.118,EN,6.467828141343826,4.109987164131833
tree.118,CR,9.879272203179912,3.5742464966065315
tree.119,LC,0.41439007265962097,0.788836192170659
tree.119,NT,1.4180831999553274,1.502454991769995
tree.119,VU,2.713340515154199,2.1903784630999232
tree.119,EN,4.766329433769011,2.9787515982526434
tree.119,CR,9.971224897050863,2.9221310978275885
tree.12,LC,0.4317287160070358,0.8405701834127693
tree.12,NT,1.5539734834967613,1.6582912514689072
tree.12,VU,3.054610223046624,2.0997518344670887
tree.12,EN,5.586572438795942,3.8989499706122426
tree.12,CR,8.734365334760545,3.8957652313643565
tree.120,LC,0.2331773442649425,0.26472951809767664
tree.120,NT,1.2334305014421982,1.2624873475883367
tree.120,VU,2.2801133502100384,1.7476697480271015
tree.120,EN,3.9643699017254828,1.7661631230692674
tree.120,CR,8.471294129086692,3.1909074792432595
tree.121,LC,0.603178330712696,0.7394465506589342
tree.121,NT,2.1350785723038093,1.9657468439246648
tree.121,VU,4.295849276645358,2.9704022859035732
tree.121,EN,7.793699364174066,5.050332298487051
tree.121,CR,13.347720766885685,0.982214779102084
tree.122,LC,0.2894658226546505,0.5958336287706344
tree.122,NT,0.7808261541674519,0.9886982717092941
tree.122,VU,1.6932385351284143,1.425618366024104
tree.122,EN,3.1235276277491804,2.0414868105891464
tree.122,CR,8.50053259297133,2.7449080543032065
tree.123,LC,0.25289868677315164,0.23212417538616092
tree.123,NT,0.8458314223746176,1.134459073475821
tree.123,VU,1.6898701182345677,1.0591206933067496
tree.123,EN,2.8701949108942837,1.8281234121710332
tree.123,CR,6.583369088923569,1.5986380963500304
tree.124,LC,0.503191151039698,0.7803605172130456
tree.124,NT,1.8018137679519701,1.627087517932003
tree.124,VU,3.8920238821008764,2.542466900958581
tree.124,EN,7.1075392943305875,2.651845589388205
tree.124,CR,13.480673074998641,2.1670238957130548
tree.125,LC,0.3314329521183296,0.39184403698911835
tree.125,NT,1.199451331441338,1.8489500436863722
tree.125,VU,2.0663162793813252,1.4092697509394398
tree.125,EN,3.9114575983209416,2.477534176664047
tree.125,CR,8.863792229999051,2.3676761039917924
tree.126,LC,0.2744610678265791,0.6741149988388335
tree.126,NT,0.8472538774461322,1.0533715721617067
tree.126,VU,1.7569801950317725,1.6672858124223349
tree.126,EN,2.9215229117078136,2.1466203930639223
tree.126,CR,6.854584100452416,2.980314640210146
tree.127,LC,0.5015253878886282,0.4805420390243527
tree.127,NT,1.411542023455835,2.19983515974163
tree.127,VU,3.039821858271731,2.466753259604516
tree.127,EN,5.608860589159172,4.268302828823455
tree.127,CR,10.222831155739856,2.6057226616325564
tree.128,LC,0.36171085688200316,0.35411177754936185
tree.128,NT,1.1502410034815609,0.8943324998811908
tree.128,VU,2.142580941944233,1.5147405942752052
tree.128,EN,3.913040216559243,1.9383894987589005
tree.128,CR,8.187720451367303,2.4707115093625323
tree.129,LC,0.3602038559222239,0.6220016185277795
tree.129,NT,1.4477056100041938,1.1329549600699647
tree.129,VU,2.6836285412012915,2.327060165267404
tree.129,EN,4.707259255272524,2.2447606918865874
tree.129,CR,10.281644728755133,3.118367073444282
tree.13,LC,0.2686999266422289,0.22496101882554068
tree.13,NT,1.011927846225067,1.0999161316850445
tree.13,VU,2.0989146756739823,1.573702166629334
tree.13,EN,3.8068414133340656,3.17201782002366
tree.13,CR,10.569938263134155,1.6356295366626727
tree.130,LC,0.2966727129889493,0.2888906298869012
tree.130,NT,1.0384000256413732,1.6037650720068803
tree.130,VU,2.0063853885020544,2.7473333142383596
tree.130,EN,3.9575246789798806,2.9309993186574763
tree.130,CR,8.836253196851699,3.1432932983370234
tree.131,LC,0.3308385841973929,0.4360349879356787
tree.131,NT,1.0932474032261557,1.0296493789817487
tree.131,VU,2.3190728015292623,2.470510955534955
tree.131,EN,4.0809656067048685,2.156139836562341
tree.131,CR,8.371979488824948,1.5632857693853697
tree.132,LC,0.29697443438541715,0.4938888384901236
tree.132,NT,1.305692973257466,1.1580933462844072
tree.132,VU,2.4200898871863847,2.833168883715909
tree.132,EN,4.703559499198804,1.248286239620321
tree.132,CR,8.784069662702787,1.3160875450837817
tree.133,LC,0.2795961638694409,0.6824877081828458
tree.133,NT,0.9074602468639121,1.405545737035569
tree.133,VU,1.8104779525905401,1.5545158992198487
tree.133,EN,3.090954007866723,2.3784646151833617
tree.133,CR,6.779615038071612,2.4538080032358796
tree.134,LC,0.31587883942103395,0.36366115735941057
tree.134,NT,1.2702477979176978,1.4008556276686304
tree.134,VU,2.2204470269158767,2.3132631574785214
tree.134,EN,4.120818148012836,3.410872092987397
tree.134,CR,8.044528042536854,1.9953268915379767
tree.135,LC,0.3721400292890089,0.34362983205650577
tree.135,NT,1.1587624429245706,3.0321730711551496
tree.135,VU,2.210311448878937,1.9626009528867936
tree.135,EN,4.34354807023983,2.3981340880879625
tree.135,CR,8.618706413161231,3.943966229733572
tree.136,LC,0.3603004744620364,0.4694595713786857
tree.136,NT,1.0668326334010623,1.8714515016802198
tree.136,VU,2.20378950145038,3.176569774422277
tree.136,EN,3.7715635794840923,1.9824323108800874
tree.136,CR,8.427771219174934,2.8418216027205663
tree.137,LC,0.3882519313646692,0.35201805313998585
tree.137,NT,1.2791840872380997,1.7194935646643066
tree.137,VU,2.7507030773827816,1.6996668514412896
tree.137,EN,4.711210120941798,3.2168330326191983
tree.137,CR,12.660972682764157,2.5891736769639313
tree.138,LC,0.4038176724674428,0.3598126537240578
tree.138,NT,1.3962273505558132,1.102331740046409
tree.138,VU,2.5816879519090272,1.7066110001667556
tree.138,EN,5.226792126079241,1.9723347561376385
tree.138,CR,12.194334291830675,0.8204338045894893
tree.139,LC,0.36625369546130726,0.6245062081213598
tree.139,NT,0.9900777115621384,1.6979943944577585
tree.139,VU,1.9946694413287533,2.1422877542133767
tree.139,EN,3.9104445860427592,2.3888973225728263
tree.139,CR,7.457779173303977,2.5844383926492913
tree.14,LC,0.2779018705166491,0.46980159946236066
tree.14,NT,1.1505065114401611,1.3572552050057844
tree.14,VU,2.3513391762704634,1.8293158747961908
tree.14,EN,4.0197561552490875,2.7066838028345166
tree.14,CR,8.247880366943397,2.8950508012387575
tree.140,LC,0.3685339345550179,0.5597149661912252
tree.140,NT,1.2920549799178842,1.6502481096410575
tree.140,VU,2.273303444489549,1.838101801566732
tree.140,EN,4.561178160806889,2.248231290625725
tree.140,CR,8.534504303743857,4.48843839121381
tree.141,LC,0.23051747014895593,0.2305174701489558
tree.141,NT,1.078528203128305,1.5227837833793634
tree.141,VU,1.9450908877987811,1.260033587237667
tree.141,EN,3.7317011432813243,2.8505471606765527
tree.141,CR,8.223151865642823,1.9716170434920548
tree.142,LC,0.5645387805688562,0.7767688523032907
tree.142,NT,1.3778953531345879,1.8674892725168424
tree.142,VU,2.6499018847299514,2.609574631261819
tree.142,EN,4.755671851319684,3.1306200266461293
tree.142,CR,10.291106620570567,4.112748817596811
tree.143,LC,0.27790251234274893,0.2732195374385058
tree.143,NT,1.1031804592309984,1.46403275677964
tree.143,VU,2.0666710290715313,2.94518376617435
tree.143,EN,3.5309512245899612,2.6540814838948505
tree.143,CR,7.404605816715608,2.458400499815675
tree.144,LC,0.26192611080410205,0.2619261108041017
tree.144,NT,0.8452824569992683,1.402776711806737
tree.144,VU,1.6767742368037133,1.7700920677677048
tree.144,EN,2.9821543235688175,1.6019597461060906
tree.144,CR,7.428381371788637,2.7619817416258052
tree.145,LC,0.4983100413476747,0.44079664887536574
tree.145,NT,1.3040634033425256,1.426323363707764
tree.145,VU,2.810071197389131,1.738991959631381
tree.145,EN,4.7720096487187185,1.4500996662711076
tree.145,CR,8.421207090231405,2.8687081171178677
tree.146,LC,0.2776269187390432,0.6253371924629693
tree.146,NT,0.9787477338589401,1.3283223113002298
tree.146,VU,2.0590430088222944,1.3404395180064075
tree.146,EN,3.252723183485193,2.604964402824462
tree.146,CR,7.602320632810147,2.7134220799134865
tree.147,LC,0.4274126085348729,1.1252235201673995
tree.147,NT,1.235814393028147,1.260736162389363
tree.147,VU,2.475511360223907,1.73052360693768
tree.147,EN,4.197475211585755,2.619887242595715
tree.147,CR,8.523062076302363,3.02305896037078
tree.148,LC,0.4632451613165503,0.968063871000818
tree.148,NT,1.2924567724286105,1.5933135132904817
tree.148,VU,2.822467901094993,2.928120771892681
tree.148,EN,4.939954966917626,2.9111965626003036
tree.148,CR,9.548539110768282,2.7868743380628915
tree.149,LC,0.3157262514464089,0.29722904873258466
tree.149,NT,1.3554276596943216,1.4624532331065543
tree.149,VU,2.5050187546611853,1.9297708740137574
tree.149,EN,4.5874479612025505,2.5063375690254173
tree.149,CR,10.199651050120771,1.6894008541894288
tree.15,LC,0.27633442195707225,0.2523252198638244
tree.15,NT,1.007156447279844,2.2623378208259313
tree.15,VU,2.0253464514493094,3.591153245709742
tree.15,EN,3.4444235301866075,2.1263577446980735
tree.15,CR,7.236323425593029,2.9885012487295404
tree.150,LC,0.2788504860174233,0.3710053315173114
tree.150,NT,1.0151820497706097,1.1851243684025956
tree.150,VU,1.8876763837472457,2.677957194369849
tree.150,EN,3.423952880033592,2.912970995598133
tree.150,CR,8.375864832646721,2.7272943848393814
tree.151,LC,0.3475818324711216,0.6305944996407673
tree.151,NT,1.5312527939727287,1.8043902835398027
tree.151,VU,2.947474453184572,1.90109796331551
tree.151,EN,4.782307664432357,2.595539528415643
tree.151,CR,9.043178090658403,2.682273573500979
tree.152,LC,0.34231104953268193,0.3046697795587999
tree.152,NT,1.400943748035732,1.8837363056430338
tree.152,VU,2.472054341243626,1.624396503259443
tree.152,EN,4.640981620575355,1.7166857383961176
tree.152,CR,11.467809087930657,3.269818458311198
tree.153,LC,0.22002439582457226,0.214510293388321
tree.153,NT,0.7610017390842526,1.325332459782014
tree.153,VU,1.4576456256295323,1.185859371600759
tree.153,EN,2.7203969568188446,1.7098645716836185
tree.153,CR,6.126505528166549,2.2207101356116685
tree.154,LC,0.4293253943733252,0.5256190938867997
tree.154,NT,1.3934850472419222,1.474901847967492
tree.154,VU,2.4732990738720813,1.7691214186040063
tree.154,EN,4.6718632741802795,2.831990204441081
tree.154,CR,8.56389532766321,3.112158862879364
tree.155,LC,0.24179674382580807,0.40457908496344525
tree.155,NT,0.8948606602075011,1.2180210633272355
tree.155,VU,1.6015260035940966,1.1738377030584457
tree.155,EN,3.0722525707960084,2.165848793163285
tree.155,CR,6.590171262354582,2.023198851981476
tree.156,LC,0.30460805973130584,0.408383978750649
tree.156,NT,1.0079629043465546,0.9366866947084685
tree.156,VU,2.0704461335244764,1.49829472391749
tree.156,EN,3.704159342911295,2.803086967275025
tree.156,CR,6.970367780653982,2.3213039630343677
tree.157,LC,0.33517796843309877,0.649728850540523
tree.157,NT,0.896431869872242,1.4192313507392575
tree.157,VU,1.8441082462369485,1.1862589538332833
tree.157,EN,3.3317030109010943,2.318327293102101
tree.157,CR,6.923423367801761,2.206186120516439
tree.158,LC,0.34385167444922954,0.5475166135198654
tree.158,NT,1.2434196145942804,1.7334029946363183
tree.158,VU,2.2173912350605636,1.76586985436754
tree.158,EN,4.272268490686221,1.9258348966428473
tree.158,CR,10.501449482194658,2.7519741071919133
tree.159,LC,0.21992076804387017,0.4138353300109636
tree.159,NT,0.9199327310355799,1.1483728932784496
tree.159,VU,1.8131813667832157,2.004275388999266
tree.159,EN,3.198054073890655,2.6216460837125366
tree.159,CR,7.64006435485401,2.634045593875157
tree.16,LC,0.2847737944348945,0.36642051918178636
tree.16,NT,1.1072374277042734,2.6016165521525236
tree.16,VU,2.1332051438817046,3.216398073847637
tree.16,EN,3.6985409733510552,2.4992444359455455
tree.16,CR,8.91795118345283,3.8531805619175428
tree.160,LC,0.36561151839766637,0.3534817261737942
tree.160,NT,1.2496630666371826,1.3115241771644444
tree.160,VU,2.307980078703151,1.7116148505336268
tree.160,EN,4.476668880987448,2.5441453480561194
tree.160,CR,9.435761119480064,1.8690616212790907
tree.161,LC,0.342233626041043,0.3534443506543734
tree.161,NT,1.251611295689186,1.1927453888139383
tree.161,VU,2.2499527233013814,2.2465256360729327
tree.161,EN,4.4296969437583025,2.9139091675505173
tree.161,CR,9.36318636880109,2.7142790500723204
tree.162,LC,0.2644159994432324,1.0833951975784266
tree.162,NT,0.8292129111572337,0.872253830480344
tree.162,VU,1.5661929678800142,1.5653313209809032
tree.162,EN,2.8142376593479446,2.1271840836823515
tree.162,CR,7.221253788838135,1.9662396626745118
tree.163,LC,0.3725229765381553,0.55188536319878
tree.163,NT,1.1582317977058612,1.5633221408139248
tree.163,VU,2.331980080718813,2.271103295354947
tree.163,EN,4.0551830420916435,2.898315405294244
tree.163,CR,7.559607908990731,3.0096385961122976
tree.164,LC,0.4923039173387855,0.511460493264118
tree.164,NT,1.6267126508252892,1.9339124423181853
tree.164,VU,3.2387216089708217,2.677043661356194
tree.164,EN,5.410720919158252,2.1554897034990717
tree.164,CR,10.199800301036724,3.642011420468183
tree.165,LC,0.33443015041057783,0.2877313223664465
tree.165,NT,1.1398884855082592,1.243232019965502
tree.165,VU,2.252882073149122,3.218264928644149
tree.165,EN,4.038878714457042,1.7940382554949423
tree.165,CR,8.441074546446677,2.3762855739961033
tree.166,LC,0.31824200335583386,0.2941121728060231
tree.166,NT,1.1474928027710725,1.3784405045286734
tree.166,VU,2.1360518324606854,1.9186270415416924
tree.166,EN,4.0210055082878196,2.0182019349869957
tree.166,CR,9.621018512739202,3.3084319026606948
tree.167,LC,0.3112053518581551,0.258820909986636
tree.167,NT,1.0981404718850405,0.9181514395134587
tree.167,VU,2.2404100953181416,1.7370822906225498
tree.167,EN,3.727930348222943,2.481206026750806
tree.167,CR,8.280472741147902,2.912819620659058
tree.168,LC,0.3828203401127048,0.5863580692394347
tree.168,NT,1.394404985042034,1.5109418543578277
tree.168,VU,2.7615530587289476,2.70960700568158
tree.168,EN,4.551690798545811,3.059737910326816
tree.168,CR,9.600577561482796,3.5068076189347157
tree.169,LC,0.41695535480961443,0.5325138305742263
tree.169,NT,1.7886064394410295,1.178483151508368
tree.169,VU,3.0305736933814407,2.276870204782389
tree.169,EN,5.57475953320956,1.7032937588808421
tree.169,CR,9.465902883635586,1.9291812509092063
tree.17,LC,0.4433657400273603,0.5655876255172048
tree.17,NT,1.6529786069200818,1.1641159675743038
tree.17,VU,3.467217591104682,3.3860785744920503
tree.17,EN,5.6199812739906365,1.6919749255503722
tree.17,CR,10.61753435788851,3.1781888943459267
tree.170,LC,0.25114631822898187,0.2592618786223234
tree.170,NT,0.9562077877715482,0.9970102747159908
tree.170,VU,1.780259943446862,1.8879104633314605
tree.170,EN,3.300130161013413,3.0342584305020996
tree.170,CR,8.544233895793143,2.7197008679064125
tree.171,LC,0.2633666185279403,0.919860633655948
tree.171,NT,1.0946118582467625,0.9359168697945702
tree.171,VU,1.9696251135797216,2.5584982320737932
tree.171,EN,3.5244944077988163,2.5684536191558776
tree.171,CR,7.281211241948213,3.121190335938543
tree.172,LC,0.2991197676955287,0.7417665860653584
tree.172,NT,1.245428411276526,1.3207558673310993
tree.172,VU,2.3193465349654017,1.2650323027208779
tree.172,EN,4.1929535677218945,2.429845785148945
tree.172,CR,7.777318522001307,2.231491662679442
tree.173,LC,0.24772368931814073,0.2338024382347496
tree.173,NT,0.8988618543529913,1.456485611354327
tree.173,VU,1.6164297708335083,1.868946280623903
tree.173,EN,3.068457947300638,1.992637943160089
tree.173,CR,7.323012237241729,3.038387941613413
tree.174,LC,0.25228035099068125,0.2522803509906794
tree.174,NT,0.9187829160833771,1.3602022988809985
tree.174,VU,1.8595452497792324,2.1645575738852214
tree.174,EN,3.4529284780958767,2.1142812430249123
tree.174,CR,7.638243411229543,3.0066640550734167
tree.175,LC,0.2652803517840699,0.437739038738503
tree.175,NT,0.8536801308330211,0.9720292067608136
tree.175,VU,1.6619835006238042,1.541088324773732
tree.175,EN,3.078989529453282,2.91624480072085
tree.175,CR,6.8558237953976375,3.3454964081838696
tree.176,LC,0.4137133354202162,0.5782356041050132
tree.176,NT,1.4256285714349526,1.4336169566308572
tree.176,VU,2.8454434624328013,2.0206598244611325
tree.176,EN,4.689764403519469,2.6099529879996486
tree.176,CR,8.1133646796345,1.6266990112357322
tree.177,LC,0.3078812739252208,0.48690851261674784
tree.177,NT,0.982006552887792,1.4137841688421118
tree.177,VU,1.9197403794084749,2.19208802273654
tree.177,EN,3.3745226188714414,2.708635625762283
tree.177,CR,6.624846454889782,2.4754262784359424
tree.178,LC,0.3016981749447869,0.7081397625564902
tree.178,NT,1.0168894402014566,2.07478850656123
tree.178,VU,1.8108071499153422,1.104915827117212
tree.178,EN,3.1383319792263533,2.377588664581405
tree.178,CR,7.680945677179749,3.2649056561178447
tree.179,LC,0.1934955279635094,0.2426706299073952
tree.179,NT,0.7449467655703654,0.6292277514404567
tree.179,VU,1.4842251710204382,2.2116671232821643
tree.179,EN,2.5483851373378408,2.1647250418423534
tree.179,CR,6.637990603273641,2.089286100440427
tree.18,LC,0.3751137941098443,0.3731392976060787
tree.18,NT,1.300568970504651,1.7172298784774538
tree.18,VU,2.2583947005797103,1.7708354081236717
tree.18,EN,4.19549502300382,3.8371006226528976
tree.18,CR,8.938680546834048,2.2719135316003305
tree.180,LC,0.28710073060348557,0.37147447456995425
tree.180,NT,0.8183242935675982,1.3849065576342696
tree.180,VU,1.8031751312871618,1.0694473027161893
tree.180,EN,3.187599656648583,2.7748861979848303
tree.180,CR,5.8405859330894945,2.9863050124129256
tree.181,LC,0.29148360632614567,0.34697533583438517
tree.181,NT,0.9838915933855549,1.0963656386713967
tree.181,VU,2.1175074443968365,2.1281137273968733
tree.181,EN,3.6718979138640018,2.5227027256687227
tree.181,CR,9.250026393912709,2.6891731622091957
tree.182,LC,0.3767694027201445,0.8643366454654298
tree.182,NT,1.1288004659319486,1.2978237175092067
tree.182,VU,2.2823605053138514,1.786180270561285
tree.182,EN,4.0288634576888676,2.4767869236298723
tree.182,CR,7.866512595514391,1.903523468840864
tree.183,LC,0.3079708674506802,0.7403746608317489
tree.183,NT,1.2961391679188288,1.1875491903047368
tree.183,VU,2.3262686695780936,1.56270887375414
tree.183,EN,4.517528519425792,2.5594452802654835
tree.183,CR,9.291629349675162,1.455272076782551
tree.184,LC,0.36984518495440466,0.6131994950732532
tree.184,NT,1.4022765310441028,2.4503069211718285
tree.184,VU,2.758829265430769,1.8877467231988005
tree.184,EN,4.88100159227334,1.8657182743557357
tree.184,CR,10.049702735806148,2.1251995379039847
tree.185,LC,0.22282483489566643,0.35147466753867085
tree.185,NT,0.7388620644546242,0.6009793507777851
tree.185,VU,1.4605229183310937,1.9477527931263219
tree.185,EN,2.690487800182337,1.801939172792251
tree.185,CR,6.895224456310441,2.1538952250387986
tree.186,LC,0.3456865312789776,0.35807559636489505
tree.186,NT,1.293160047890799,2.0760085524586804
tree.186,VU,2.5189818763226937,1.7200848302020142
tree.186,EN,4.603756363374428,1.875765821699129
tree.186,CR,9.399765928406788,4.3590650624895835
tree.187,LC,0.3054222710364434,0.6707083888205384
tree.187,NT,1.0505368431016195,1.0467841290343298
tree.187,VU,2.0688111040564583,2.185039821396214
tree.187,EN,3.9544837040733354,1.8419312656004483
tree.187,CR,7.117980420080692,2.0340000877932307
tree.188,LC,0.21778979466857626,0.2177897946685761
tree.188,NT,0.8555962819775834,1.1630982763327156
tree.188,VU,1.7147990477599964,1.4541143285017055
tree.188,EN,3.1064935661433646,1.9473842485796882
tree.188,CR,7.712336694422532,2.431002150311046
tree.189,LC,0.46512676118278395,0.5087463344470362
tree.189,NT,1.4322632542589582,1.778444691499322
tree.189,VU,2.7517003523273553,2.3411460737798193
tree.189,EN,4.9395640322023935,1.5079835473589847
tree.189,CR,12.23325732640718,1.860635816699028
tree.19,LC,0.3463540941648713,0.38159387072978435
tree.19,NT,1.1215773624542473,1.456044125217855
tree.19,VU,2.2864044643432258,1.7995912072152351
tree.19,EN,3.7283720941541483,3.0310327576039753
tree.19,CR,8.430441159045964,2.8151485729040817
tree.190,LC,0.4456906208708363,0.39839005561479646
tree.190,NT,1.7292767337365207,1.6887944706369475
tree.190,VU,3.2983199178562845,2.0979848752060444
tree.190,EN,5.800076649236875,2.392607662355722
tree.190,CR,15.488011726201478,2.958269171503144
tree.191,LC,0.44206101362060757,0.5469924226048091
tree.191,NT,1.1471247846843304,1.3465725935485213
tree.191,VU,2.3119636661163883,1.8440716255819112
tree.191,EN,3.966659783257216,2.974949345633077
tree.191,CR,8.25800053368196,4.561353770518033
tree.192,LC,0.28790845240694096,0.6371487795022576
tree.192,NT,0.9938072254843915,0.8461991006944182
tree.192,VU,1.8113556292350335,2.2064714953366487
tree.192,EN,3.199177670838559,2.1597997947465304
tree.192,CR,7.917822040576171,3.169195688379782
tree.193,LC,0.3364189341661249,0.4764010031889568
tree.193,NT,1.457790719148899,1.9512148317773848
tree.193,VU,2.6279948498959875,2.256410287190046
tree.193,EN,4.45620898674871,2.1504817950780537
tree.193,CR,9.672960406089913,1.1807102873279218
tree.194,LC,0.36178955671995244,1.3529515805142462
tree.194,NT,1.146800544944528,1.0699331203058218
tree.194,VU,2.399690021685304,2.280517549142614
tree.194,EN,4.172576201544417,2.250943530452858
tree.194,CR,9.266043250100976,3.5713796250070136
tree.195,LC,0.21329522269666637,0.49783291845337735
tree.195,NT,0.8563467108009646,1.1541240222938622
tree.195,VU,1.8926077684507585,1.6783217627365101
tree.195,EN,3.368408096751417,2.043853241227954
tree.195,CR,7.463663612535227,2.369534141338636
tree.196,LC,0.24147662698741584,0.22323727518796727
tree.196,NT,0.9854974698278156,1.7315321817963747
tree.196,VU,1.7495431801975647,1.5198048723235238
tree.196,EN,3.389124730023486,2.18777784219989
tree.196,CR,7.2280911763742335,1.4828687092862085
tree.197,LC,0.3912007949302033,0.496364060663325
tree.197,NT,1.1722184818886552,1.2913339813000655
tree.197,VU,2.3891277146600065,3.1519879978452705
tree.197,EN,3.9797185498439376,2.1593578848611856
tree.197,CR,7.869855320108606,4.040616519829706
tree.198,LC,0.20148519159566902,0.20148519159566886
