tree,status,mean.true,mean.phy
tree.111,CR,4.7900782257562735,5.249015068835742
tree.112,LC,0.16329295916558817,0.5642331269538133
tree.112,NT,0.581197039175842,0.5811970391758287
tree.112,VU,1.1916244979569872,1.2113912326265739
tree.112,EN,2.097668854358998,3.5773020041176062
tree.112,CR,4.202471945597005,4.901504332847707
tree.113,LC,0.2380270101874632,0.23802701018745637
tree.113,NT,0.7601864476742066,1.1760845109846711
tree.113,VU,1.4860192744408043,2.1664884863264384
tree.113,EN,2.3919041257333453,2.82392673716034
tree.113,CR,5.225261595252991,5.526504478755373
tree.114,LC,0.26389878028120894,0.37441278359144653
tree.114,NT,0.840824954557287,1.0486464318175706
tree.114,VU,1.5393189039751274,2.004791250777613
tree.114,EN,2.7252732352456017,3.199510997112804
tree.114,CR,5.33434865302444,5.639814131427989
tree.115,LC,0.10203520942665092,0.18376991853800867
tree.115,NT,0.3774351432007205,0.4158681476637506
tree.115,VU,0.8598770034962164,0.8598770034962108
tree.115,EN,1.4463252438959397,1.66293514316927
tree.115,CR,3.465399527749777,4.263705380832963
tree.116,LC,0.14031700369032932,0.1403170036903248
tree.116,NT,0.4110437377645875,0.5211225615645444
tree.116,VU,0.9040921026224081,0.9991773992800173
tree.116,EN,1.4975711519198274,1.7288857522331587
tree.116,CR,3.98178061196546,4.5546792173711745
tree.117,LC,0.18050843283748094,0.1805084328374732
tree.117,NT,0.5940081114513823,0.8259918296223676
tree.117,VU,1.2010402363688766,1.363093827688059
tree.117,EN,2.16776931599244,2.913635591720628
tree.117,CR,3.512087892980551,5.069713877295706
tree.118,LC,0.17469392230936176,0.174693922309356
tree.118,NT,0.6495015454708621,0.8255948373562654
tree.118,VU,1.17461184273337,1.3144726317858981
tree.118,EN,2.276350776135895,2.5868612469093013
tree.118,CR,4.059176363907362,5.585739983436016
tree.119,LC,0.1594601426010789,0.18027857575685244
tree.119,NT,0.4840535550225445,0.6902093723812226
tree.119,VU,0.9295026558827615,0.9761645972669767
tree.119,EN,1.845325859274682,2.453915734250718
tree.119,CR,4.045978490396926,4.976742234415761
tree.12,LC,0.11212427679847282,0.11212427679846516
tree.12,NT,0.4633162044258498,0.9270325024804444
tree.12,VU,0.8649692465613951,1.1713391258022745
tree.12,EN,1.497503244587167,2.136608622927938
tree.12,CR,3.2840464827789413,3.464249198044957
tree.120,LC,0.18900561386974038,0.43719733187225174
tree.120,NT,0.6552308093309017,0.7179278711192674
tree.120,VU,1.1503793644664682,1.176876503534336
tree.120,EN,1.846089635190723,2.2680857591096775
tree.120,CR,4.573432851321181,5.7969315963260994
tree.121,LC,0.09554596593401765,0.09554596593401345
tree.121,NT,0.3712757865244747,0.38055870909169803
tree.121,VU,0.7052326527856317,0.7531648237800616
tree.121,EN,1.256979686624709,1.8022183492639035
tree.121,CR,3.374006915456319,4.216014695969234
tree.122,LC,0.20523280166669286,0.20523280166668456
tree.122,NT,0.7171692303354263,0.9321619116059671
tree.122,VU,1.4078513383871187,1.6194333577618427
tree.122,EN,2.665310804135917,3.4146969568831933
tree.122,CR,5.59913755305848,7.674378197187367
tree.123,LC,0.24756475517404855,0.4265620909084088
tree.123,NT,0.7109888440373233,0.7797157115079177
tree.123,VU,1.4191758733167028,1.5376945247200282
tree.123,EN,2.4429533567023234,3.4201934499231474
tree.123,CR,5.323989412370711,5.842236198980792
tree.124,LC,0.120288514143882,0.12028851414387859
tree.124,NT,0.5907218321918787,0.5960863672879317
tree.124,VU,1.1220871731544981,1.2325006454241976
tree.124,EN,2.0518581193795846,2.1688433722162976
tree.124,CR,3.9752302140900557,4.0795163779969545
tree.125,LC,0.1297088663036543,0.28978983313450074
tree.125,NT,0.5741535669976043,0.6396006382633861
tree.125,VU,1.0818043705041627,1.3290721205511282
tree.125,EN,2.053113291224889,2.1501762960022055
tree.125,CR,4.8209795432971045,5.768890807227231
tree.126,LC,0.19889878124927057,0.19889878124926405
tree.126,NT,0.7982033776236198,0.8215739177501242
tree.126,VU,1.659029974414296,1.870705090932984
tree.126,EN,2.981576510492489,3.657081007162437
tree.126,CR,5.565185655666113,6.652192332616272
tree.127,LC,0.1450787621762375,0.14507876217622867
tree.127,NT,0.6740835070193973,0.6740835070193897
tree.127,VU,1.2381937078691683,1.6111571452923747
tree.127,EN,2.3347802073636053,2.4758031928996744
tree.127,CR,4.004229925013304,8.169891796729926
tree.128,LC,0.1499674419032766,0.22791552913908436
tree.128,NT,0.4309034650292362,0.4309034650292326
tree.128,VU,0.7710559875012749,1.2204923636371061
tree.128,EN,1.4266221394317091,1.426622139431704
tree.128,CR,3.4339790752367154,4.721628254813093
tree.129,LC,0.18913653225616725,0.1891365322561606
tree.129,NT,0.6441428661721776,0.945480219823323
tree.129,VU,1.1685257821819521,1.696359333281225
tree.129,EN,2.1648941551135286,2.5173986142105624
tree.129,CR,4.793657176263459,5.205335093922682
tree.13,LC,0.18077981568208237,0.18077981568207804
tree.13,NT,0.6546800486593547,0.9470293733746847
tree.13,VU,1.2115585766463186,1.4411343605045162
tree.13,EN,2.078938384983699,2.479446351021264
tree.13,CR,5.2894130851827486,6.6406812277733644
tree.130,LC,0.30189291004485336,0.3725492351265712
tree.130,NT,1.0441290230729003,1.3547025883247508
tree.130,VU,2.189801961719532,3.1523085232483874
tree.130,EN,3.5390083628983593,3.567985367857138
tree.130,CR,6.596998560915738,6.67318589786958
tree.131,LC,0.3665253880143577,0.3665253880143434
tree.131,NT,0.822102553875944,1.0633829909361643
tree.131,VU,1.8573946309302884,2.0776248056511744
tree.131,EN,3.735304728261472,4.752966102868248
tree.131,CR,5.425158780729432,6.087834804398667
tree.132,LC,0.145849974957012,0.14584997495700724
tree.132,NT,0.4497418643078986,0.5251826296826744
tree.132,VU,1.0791258950011735,1.6897183954830042
tree.132,EN,1.851031238820258,2.12702620903937
tree.132,CR,4.124299093848048,5.896461891802883
tree.133,LC,0.11149531490427177,0.11149531490426716
tree.133,NT,0.4579842334134167,0.4579842334134135
tree.133,VU,0.8523167109467461,1.6560454658680352
tree.133,EN,1.573382314298511,1.8410858481404886
tree.133,CR,4.212110550769887,5.738235699548126
tree.134,LC,0.25298380242325225,0.3337028909969319
tree.134,NT,0.8042297355347305,0.9479395429056487
tree.134,VU,1.5957170898227406,1.7983651927563502
tree.134,EN,2.6363626027739264,2.866290668606492
tree.134,CR,5.976168966590356,7.389219798402911
tree.135,LC,0.2170791485712462,0.2170791485712397
tree.135,NT,0.649542080484329,0.9733674194908084
tree.135,VU,1.471913181176661,1.5782811377356083
tree.135,EN,2.5158818524533815,2.5575719843064486
tree.135,CR,4.8601483705834365,5.743558576981861
tree.136,LC,0.14549821401306623,0.1454982140130555
tree.136,NT,0.6722555118359785,0.6722555118359712
tree.136,VU,1.1413865418725582,1.6574575698992535
tree.136,EN,1.9580138275113106,2.4209449698658134
tree.136,CR,4.4439123942157615,5.340859497021597
tree.137,LC,0.16393287364288647,0.23690100921084584
tree.137,NT,0.5326991274095337,0.5543528078719879
tree.137,VU,1.1645126806559,1.2271781579612917
tree.137,EN,1.9323733968636667,2.1893617099989537
tree.137,CR,3.5753785066125445,4.316668107573088
tree.138,LC,0.14698105047380738,0.14698105047379975
tree.138,NT,0.491586014338385,0.4915860143383773
tree.138,VU,0.9834452395822827,0.9865242994894433
tree.138,EN,1.7358529911470246,2.340585529737513
tree.138,CR,4.023694566761901,4.949205711332339
tree.139,LC,0.23330222819032068,0.23330222819030938
tree.139,NT,0.7991433762794977,0.7991433762794846
tree.139,VU,1.4969910479473094,1.7449846955232535
tree.139,EN,2.764203171552901,3.110624881439402
tree.139,CR,5.078272943244605,5.949618417333567
tree.14,LC,0.16722577483753073,0.1672257748375222
tree.14,NT,0.6621589742046942,1.1200641102596969
tree.14,VU,1.09852120141498,2.3224485361218528
tree.14,EN,2.192568357168284,3.218878938520275
tree.14,CR,5.693191002216999,6.749004621944481
tree.140,LC,0.2035173533871068,0.20407861437529334
tree.140,NT,0.8800153744768041,1.1925336708286793
tree.140,VU,1.4581218539215264,1.7412032390622403
tree.140,EN,2.660492301474843,3.3490962505918898
tree.140,CR,5.174302070761788,5.931459013323627
tree.141,LC,0.16077017998398482,0.5334721173078139
tree.141,NT,0.5776480109744899,0.6948606189560844
tree.141,VU,1.0206042644783029,1.1285280638741868
tree.141,EN,1.7934270649458894,2.22258511093686
tree.141,CR,4.310583824775977,5.266778088121792
tree.142,LC,0.18344170647999908,0.47354218605628823
tree.142,NT,0.6173976431641351,1.7002372599771525
tree.142,VU,1.26240268874431,1.5776546300651315
tree.142,EN,2.0637260971484435,2.7639820183972588
tree.142,CR,5.049096153573095,5.937980942746335
tree.143,LC,0.1916456797794114,0.19164567977940716
tree.143,NT,0.6067987583947099,0.6067987583947055
tree.143,VU,1.1891778011711183,1.6704602855385993
tree.143,EN,2.1624539352081875,2.4704247525817533
tree.143,CR,4.199014214183879,6.158467758623251
tree.144,LC,0.15942701576738258,0.15942701576737722
tree.144,NT,0.5013892574503539,0.9318395239153298
tree.144,VU,1.0886814992897245,1.0886814992897191
tree.144,EN,1.917588455859869,2.1298817289448193
tree.144,CR,4.209968312973418,4.325961626538898
tree.145,LC,0.13167221652585964,0.13167221652585578
tree.145,NT,0.3284349131928482,0.6006777775912959
tree.145,VU,0.7512835066517394,0.7880782709939123
tree.145,EN,1.2833366676531153,1.5063621053307443
tree.145,CR,3.6638296936810315,4.248111263429757
tree.146,LC,0.3447381932840684,0.3581445402948922
tree.146,NT,1.067885099605473,1.4572814139714616
tree.146,VU,1.8801601497395912,2.3050841032546407
tree.146,EN,3.425422105530662,4.943731171863324
tree.146,CR,6.164642372322786,8.161445067316253
tree.147,LC,0.2615103767004807,0.3150808640657216
tree.147,NT,0.7103755990442696,1.177593936952227
tree.147,VU,1.2122449825717327,1.4119848424924197
tree.147,EN,2.0637299324335614,3.1429632519456585
tree.147,CR,5.021991224353891,6.047845411489437
tree.148,LC,0.1719753468318452,0.17197534683184273
tree.148,NT,0.6987879921100725,0.7428798932648002
tree.148,VU,1.2562675721484313,1.6164935996241216
tree.148,EN,2.324187863786306,2.5525090436983784
tree.148,CR,3.700894545411036,3.888753083045757
tree.149,LC,0.16032244825412476,0.18155828717741576
tree.149,NT,0.7389474607891973,1.23437749296714
tree.149,VU,1.3937568365590614,2.261626454319395
tree.149,EN,2.404173662266437,3.2043777463166654
tree.149,CR,5.542594704344415,6.952054235624472
tree.15,LC,0.1530494209228149,0.2475181416181047
tree.15,NT,0.446896497193738,0.44689649719373503
tree.15,VU,0.9984929954277734,1.075349882483065
tree.15,EN,1.6930868371339693,1.9553964212040484
tree.15,CR,3.8650938537941975,4.605074984212559
tree.150,LC,0.11965372922832923,0.12275422995449205
tree.150,NT,0.5268220856471114,0.5268220856471079
tree.150,VU,1.1736630202646647,1.2684768078109359
tree.150,EN,1.9405660233353275,2.8668914506209298
tree.150,CR,4.481056700245565,5.880653604303187
tree.151,LC,0.14220347864766,0.1828615431251071
tree.151,NT,0.6759225647329727,0.8781464571128648
tree.151,VU,1.3999482645613333,1.6928322202960588
tree.151,EN,2.500279169563346,2.6507124908001427
tree.151,CR,4.744174999228557,5.667933555201671
tree.152,LC,0.13821178534493228,0.13821178534492765
tree.152,NT,0.38513954244245535,0.5654062460541379
tree.152,VU,0.8581015337314045,0.9108430265756012
tree.152,EN,1.3887646284713546,2.259586968799034
tree.152,CR,3.553218052754128,4.205831313349857
tree.153,LC,0.16456865191249848,0.16456865191249423
tree.153,NT,0.4867654192273623,0.4867654192273586
tree.153,VU,0.8407333937274281,0.8407333937274241
tree.153,EN,1.6956731848474276,1.9568189365880468
tree.153,CR,3.606523775688447,4.669635757509488
tree.154,LC,0.12358373912749063,0.12358373912748531
tree.154,NT,0.5344486652642374,0.5456361165130754
tree.154,VU,1.1571438969776713,1.2777328074338592
tree.154,EN,2.159004589264033,2.8678825520141396
tree.154,CR,4.356714692900829,4.428138060716642
tree.155,LC,0.1336168006350121,0.1336168006350054
tree.155,NT,0.48428120035194516,0.4911837329891383
tree.155,VU,1.0320344700089135,1.1696026908032966
tree.155,EN,1.8678062299175993,2.318197390758174
tree.155,CR,3.891415574482564,4.971927885199402
tree.156,LC,0.24157569253299127,0.34659191182684
tree.156,NT,0.8254275324560303,2.018470129574239
tree.156,VU,1.4856846220212432,1.8740116460510756
tree.156,EN,2.4656164086968166,2.956801905427551
tree.156,CR,6.225472866275356,7.559836011514066
tree.157,LC,0.2602099459031905,0.26020994590317736
tree.157,NT,0.8139092981198376,0.9305687330254936
tree.157,VU,1.4857368635840444,2.5304004022766327
tree.157,EN,2.547369293743667,2.8565100856763173
tree.157,CR,4.200215632037975,4.576732967271994
tree.158,LC,0.2061498137775773,0.20709263636793523
tree.158,NT,0.47591742417671945,0.5046723370590277
tree.158,VU,0.939438700866392,1.100974667786137
tree.158,EN,1.7286289114186653,1.9290125102966331
tree.158,CR,3.992842446762068,4.264921987388336
tree.159,LC,0.21278601308683953,0.3100285566007059
tree.159,NT,0.8747603242370513,0.9170438485096326
tree.159,VU,1.700203925428278,1.7329970939240198
tree.159,EN,2.992863749507852,3.000904333618098
tree.159,CR,5.749895247423754,7.812818157638139
tree.16,LC,0.167451087227386,0.1674510872273824
tree.16,NT,0.36766096468752607,0.3676609646875225
tree.16,VU,0.7146305756222089,0.7146305756222051
tree.16,EN,1.2784225372179019,1.7597027441693234
tree.16,CR,3.159783720278541,3.326633796167106
tree.160,LC,0.24983802753888912,0.26612218418796657
tree.160,NT,0.978344716964537,1.377870404785759
tree.160,VU,1.919378381673493,1.9822017431210663
tree.160,EN,3.6129337633193837,4.320910081308388
tree.160,CR,6.376001530027182,6.593142876520018
tree.161,LC,0.1849065508609125,0.18490655086090693
tree.161,NT,0.8873911661658732,0.9360982373678437
tree.161,VU,1.6487864794998957,2.019794692926585
tree.161,EN,2.9496469095003643,3.6161665604627227
tree.161,CR,5.251582589018865,6.632286135674356
tree.162,LC,0.1257794698361568,0.1257794698361529
tree.162,NT,0.41060761139257274,0.4535895273389305
tree.162,VU,0.8207923135162112,0.8767912415129724
tree.162,EN,1.4635139893020501,2.1244237302102853
tree.162,CR,3.6324837983259513,4.139654085351966
tree.163,LC,0.35634511376111466,0.3563451137611006
tree.163,NT,1.0913744971786288,1.3470313464933439
tree.163,VU,2.1975062259481475,2.846466146338074
tree.163,EN,3.7587722652085103,5.428995707597904
tree.164,LC,0.1884739738574546,0.22777820302757132
tree.164,NT,0.5105353059196137,0.5379059599184889
tree.164,VU,0.9644784364270275,1.0897509340788258
tree.164,EN,1.9835371071675327,2.4334672763615193
tree.164,CR,4.324119341035611,4.9006374500295875
tree.165,LC,0.17120181229048037,0.3052937735930071
tree.165,NT,0.6088926200636322,0.72600596329536915
tree.165,VU,1.1041025787175232,1.1226097482314217
tree.165,EN,1.8684484529516974,2.126631683818509
tree.165,CR,4.172356929125893,4.1805360352329854
tree.166,LC,0.15696160410754534,0.2673463802484339
tree.166,NT,0.4863591796190749,0.5168998262122568
tree.166,VU,0.9861450656183275,1.312367326278524
tree.166,EN,1.8680016588565413,3.4685189688196747
tree.166,CR,3.6492291708707554,3.922564907205836
tree.167,LC,0.20646821233586438,0.2064682123358581
tree.167,NT,0.768269379531176,0.8007329667614524
tree.167,VU,1.4573174315835018,2.3677858351466043
tree.167,EN,2.748470408705555,3.3111307306614814
tree.167,CR,5.182551114178708,5.695145066778876
tree.168,LC,0.15314262012037597,0.2176525732988337
tree.168,NT,0.47161612856323115,0.4990688087187642
tree.168,VU,0.9404610963804241,1.0773653492208595
tree.168,EN,1.6720862714930633,1.8239705897274503
tree.168,CR,3.5996130949837863,4.003177774379942
tree.169,LC,0.13753267777871425,0.1375326777787059
tree.169,NT,0.6708591739869271,0.9174347909759956
tree.169,VU,1.195508477973387,1.5999364949954917
tree.169,EN,2.0529139823528224,2.682226258242546
tree.169,CR,5.142129305780353,5.744048361835155
tree.17,LC,0.10651356771769074,0.2823744429579314
tree.17,NT,0.4608820221285441,0.5217235904469524
tree.17,VU,0.8289761498038936,0.8906731221564985
tree.17,EN,1.4683113887817114,1.9695243268523817
tree.17,CR,3.161652821248899,3.20912596823178
tree.170,LC,0.16715481129565782,0.16715481129565143
tree.170,NT,0.5509802739783344,0.550980273978326
tree.170,VU,1.3008084281444194,1.6200157465317844
tree.170,EN,2.2830755957423734,3.0564546319831174
tree.170,CR,4.85361316001908,5.376590903854031
tree.171,LC,0.10928218907396428,0.15811976397138677
tree.171,NT,0.5981084115971189,0.955557756227426
tree.171,VU,1.2307879878698338,1.7196711527195134
tree.171,EN,2.2146763032585035,2.910241676811924
tree.171,CR,4.885399693864197,5.698357608713086
tree.172,LC,0.21466391437379576,0.21466391437379295
tree.172,NT,0.5780687603121268,0.6715173560702229
tree.172,VU,1.0392459248874824,1.0392459248874772
tree.172,EN,1.9757663336225024,2.2503068318186226
tree.172,CR,4.353115718810434,6.0353010224277766
tree.173,LC,0.15136974742363485,0.15136974742363277
tree.173,NT,0.40657099448900086,0.41115408881763715
tree.173,VU,0.8959612070949464,1.0696307978376773
tree.173,EN,1.4087495971911286,1.6221997987702186
tree.173,CR,3.884740174911108,4.248020771388922
tree.174,LC,0.20410206308602472,0.3093137674456922
tree.174,NT,0.49524550353169755,1.0375437665925589
tree.174,VU,1.04507087608589,1.2727785403240166
tree.174,EN,2.0234880985756014,2.1446400654426143
tree.174,CR,4.049975468207451,4.570426644266498
tree.175,LC,0.17324824034026362,0.17324824034025604
tree.175,NT,0.6294061494836941,1.3153005828044697
tree.175,VU,1.3563725761064491,1.3771027986717475
tree.175,EN,2.5356563809310573,2.8704774259483807
tree.175,CR,5.060962504558395,5.805329546138485
tree.176,LC,0.1477660734327543,0.1477660734327508
tree.176,NT,0.3778350583634033,0.37783505836339987
tree.176,VU,0.7598149767991935,0.8299753960932745
tree.176,EN,1.4142480057615145,2.25125132781183
tree.176,CR,3.6257723957656225,4.681957273416438
tree.177,LC,0.22176364412863236,0.3543140602921536
tree.177,NT,0.6622475644174103,0.8170976446232849
tree.177,VU,1.2450786492469417,1.4768954844057673
tree.177,EN,2.4483294898100216,3.2788069360474266
tree.177,CR,5.256918170572892,6.061530064564204
tree.178,LC,0.19317433656708496,0.2177337656632281
tree.178,NT,0.5123981456628435,0.8403342171022232
tree.178,VU,1.0774849885894793,1.134012553245948
tree.178,EN,1.9271370416883487,2.549675145561897
tree.178,CR,4.133687846343352,5.518194182994235
tree.179,LC,0.11071965455813923,0.11071965455813573
tree.179,NT,0.4428952710621332,0.4428952710621304
tree.179,VU,0.9206818132911968,0.9404799447488117
tree.179,EN,1.6451221618898384,1.8086366486069811
tree.179,CR,3.7122179684851186,4.984025909932559
tree.18,LC,0.2543938769000087,0.2604411891422363
tree.18,NT,0.6871525311022861,0.7088343055801168
tree.18,VU,1.375739311856254,1.7746611790127245
tree.18,EN,2.4507689762767044,3.031390730672197
tree.18,CR,5.11870604242942,7.503242976444136
tree.180,LC,0.13473049127342623,0.13473049127342093
tree.180,NT,0.49925634357229143,0.4992563435722876
tree.180,VU,0.8370671315864736,1.2079017718833576
tree.180,EN,1.6846593526574194,1.9214817970715987
tree.180,CR,3.709215252406702,4.915444604370967
tree.181,LC,0.2441049844499696,0.2441049844499626
tree.181,NT,0.6481830984402467,0.659414776891907
tree.181,VU,1.1631801977062617,1.5547014721270032
tree.181,EN,2.317763490071935,2.791193612460717
tree.181,CR,4.931891416772577,5.581865627939731
tree.182,LC,0.16710533441208447,0.16710533441208225
tree.182,NT,0.5360825367144872,0.6312607887603773
tree.182,VU,1.1799624061666019,1.634149383554823
tree.182,EN,2.055518580090069,3.3070945392375615
tree.182,CR,4.205657397539085,6.267781289376802
tree.183,LC,0.18472048959308715,0.1847204895930843
tree.183,NT,0.7201219265668584,0.8273740382333719
tree.183,VU,1.2552342324918808,1.5894332691397617
tree.183,EN,2.1194715278923284,2.628467601026395
tree.183,CR,4.717062602773525,5.004200144873912
tree.184,LC,0.11898567595332654,0.11898567595332082
tree.184,NT,0.42627916575511576,0.8994212921037316
tree.184,VU,0.860723759639054,0.8607237596390468
tree.184,EN,1.6929137246847208,2.2316442240208527
tree.184,CR,4.234621796650594,4.702808511210552
tree.185,LC,0.1675322340080458,0.16753223400804199
tree.185,NT,0.5012793343033735,0.5142811794321441
tree.185,VU,0.8507922619602284,0.9295623262168562
tree.185,EN,1.5967700909974711,2.111242296805081
tree.185,CR,3.6029013627377227,4.051205185309217
tree.186,LC,0.2293512471263836,0.35008000694936375
tree.186,NT,1.0110564638709771,1.278084914043792
tree.186,VU,1.7314161632357956,2.1795965666219623
tree.186,EN,3.110126147722292,3.3961236829457104
tree.186,CR,6.236603260927283,7.154105935131006
tree.187,LC,0.2552268186440833,0.2552268186440775
tree.187,NT,0.7995187057192741,0.8265730998634577
tree.187,VU,1.5985295367107006,2.1426502769973106
tree.187,EN,2.9693162507933675,3.521533053057601
tree.187,CR,6.001109240681026,7.10991159823863
tree.188,LC,0.21701855660683864,0.21701855660683575
tree.188,NT,0.5121838489193765,0.5392155162079448
tree.188,VU,1.1189365333271872,1.2199232170443768
tree.188,EN,1.9868018429166938,2.4001425029548056
tree.188,CR,6.1735197771850086,7.36999885691956
tree.189,LC,0.12893240509176643,0.7230126740170026
tree.189,NT,0.48357293676995805,0.5984369022042932
tree.189,VU,0.8703600766339442,0.9699787695296866
tree.189,EN,1.6186727641000649,2.2816082142457383
tree.189,CR,4.594849833212047,5.080692675284561
tree.19,LC,0.17074961113778947,0.17074961113778653
tree.19,NT,0.6372207148049606,0.7510754074743857
tree.19,VU,1.3215010773328943,1.459110673406202
tree.19,EN,2.1363376664148745,2.684429355883892
tree.19,CR,4.387905023224964,5.504486963185505
tree.190,LC,0.16643591514826994,0.4551105543420213
tree.190,NT,0.7046611978347358,1.4872773166542161
tree.190,VU,1.4022530841535759,1.7602386155938379
tree.190,EN,2.4123410844752544,2.9421380756830775
tree.190,CR,5.3421254073133895,6.292951469773373
tree.191,LC,0.09507726645991632,0.4756483741018478
tree.191,NT,0.3764963261935086,0.7499060924326411
tree.191,VU,0.5486326284657657,0.6285545839209078
tree.191,EN,1.2109732816054979,1.6460568853846451
tree.191,CR,4.343301485825966,5.245151260405993
tree.192,LC,0.07408927269384494,0.07408927269384163
tree.192,NT,0.5028433820150545,0.8115747539223364
tree.192,VU,0.9890436860755925,1.305609180786236
tree.192,EN,1.7710802931778067,2.157035045651412
tree.192,CR,3.6338954724478527,4.749511488434463
tree.193,LC,0.15562554259562736,0.1896629952597455
tree.193,NT,0.44088380793593224,0.5570332283712437
tree.193,VU,0.9369353342273996,1.5471339176483214
tree.193,EN,1.690800532250514,1.763743846651965
tree.193,CR,3.971598356987544,4.77785779698708
tree.194,LC,0.1782714532706975,0.22683122802760386
tree.194,NT,0.5017200772994536,0.5017200772994505
tree.194,VU,0.9463712796654645,1.2048874041429345
tree.194,EN,1.8422833151718858,2.211597881135372
tree.194,CR,4.078092737399337,4.834550948833497
tree.195,LC,0.1987387566266527,0.19873875662664434
tree.195,NT,0.6449299174785625,0.6449299174785559
tree.195,VU,1.1746332627021199,1.3327712506364562
tree.195,EN,1.9420543886028296,1.9900948527084386
tree.195,CR,5.257564669083531,5.913029774247901
tree.196,LC,0.23419150903480307,0.23419150903479624
tree.196,NT,0.562972818859662,1.1809517313275415
tree.196,VU,1.2020364581094696,1.5648262406195534
tree.196,EN,2.2188967900107306,2.6084116245930575
tree.196,CR,4.001542807875259,4.633877492511318
tree.197,LC,0.07419101928250527,0.13002765931183047
tree.197,NT,0.4864060087025089,1.5404056942635518
tree.197,VU,0.9487304563462156,1.1980899030422547
tree.197,EN,1.602448070049498,1.9192839399998571
tree.197,CR,4.052185878181286,5.428277117957455
