tree,status,mean.true,mean.0.25
tree.109,VU,1.237855971076226,3.4455539963015966
tree.109,EN,2.176782968864007,2.6174836435858735
tree.109,CR,3.7612025386561756,5.8745589316818885
tree.11,LC,0.24767898854621398,0.26582366549420705
tree.11,NT,0.7337523908524296,0.8234657779526449
tree.11,VU,1.4221664064917945,1.8578425039498567
tree.11,EN,2.448580807044836,3.8290151417191867
tree.11,CR,5.503098536632339,8.101276590574892
tree.110,LC,0.17986845058653533,0.3464768270061236
tree.110,NT,0.5532977676705795,0.7904848792564279
tree.110,VU,1.108508369085776,1.2287987595584602
tree.110,EN,1.8712581358625962,3.113720496502561
tree.110,CR,3.9769664296517897,6.221013668305331
tree.111,LC,0.1499887546192669,0.14998875461926364
tree.111,NT,0.6190140560920274,1.6486630606889998
tree.111,VU,0.9997307314835524,1.4535319852070239
tree.111,EN,1.9503168424560313,3.5799384329261272
tree.111,CR,4.138558970687628,5.20515655801355
tree.112,LC,0.18842880577807256,0.22478384867284143
tree.112,NT,0.6265054465265,0.7717921165550194
tree.112,VU,1.2285757277287488,1.8889870496232626
tree.112,EN,2.3681116392812656,2.379969381126976
tree.112,CR,4.866751569611353,5.92303093599342
tree.113,LC,0.16057553607622943,0.1605755360762257
tree.113,NT,0.5834515604573816,1.2329890503950434
tree.113,VU,1.1009266892720224,1.730174921100938
tree.113,EN,1.8417914238542568,2.6661970864562545
tree.113,CR,3.6441713390384494,4.848573128153917
tree.114,LC,0.1900649149031839,0.1900649149031787
tree.114,NT,0.5908571448334727,0.799846603826471
tree.114,VU,1.1275849640959865,1.8619041615292393
tree.114,EN,2.0034570129262925,3.6936436148274003
tree.114,CR,4.497869490930144,5.177790426270484
tree.115,LC,0.2543622339475587,0.25948514586088334
tree.115,NT,0.6641742462276696,1.8021055909187809
tree.115,VU,1.4404310194688719,2.8132956686634145
tree.115,EN,2.3173549417888215,3.5701965040409487
tree.115,CR,4.731899021573733,5.00071412918228
tree.116,LC,0.09478480512873508,0.12460629552187545
tree.116,NT,0.42137066991739164,0.4213706699173911
tree.116,VU,0.8576301414100228,1.5049773108992426
tree.116,EN,1.6477758229185941,2.424950572581441
tree.116,CR,3.102546711000102,3.6506441776081062
tree.117,LC,0.20797156946703646,0.207971569467035
tree.117,NT,0.4968426762543257,1.7160562157225057
tree.117,VU,0.8623257127260918,2.1664242219091614
tree.117,EN,1.6520723688087002,1.7812604896600086
tree.117,CR,3.4377660643033825,4.891731588624107
tree.118,LC,0.2485848975034247,0.24858489750341833
tree.118,NT,0.9257591652745851,1.314169860392119
tree.118,VU,1.7632494871513802,3.094832315542983
tree.118,EN,2.926120053201844,3.2154538465516596
tree.118,CR,5.951057498422967,9.06800228066711
tree.119,LC,0.20779225892838088,0.2349079668296738
tree.119,NT,0.6724741342086074,1.0172847039570287
tree.119,VU,1.281195205065098,1.7730462732044119
tree.119,EN,2.3779711639811865,2.5634467060662365
tree.119,CR,3.928593415124512,5.065069695023995
tree.12,LC,0.2191597013618718,0.33396357775115654
tree.12,NT,0.8085565208224359,1.142132941233511
tree.12,VU,1.5516739009950116,1.9972350032826343
tree.12,EN,2.6167149759715893,3.521748022838088
tree.12,CR,4.982272277252468,5.42937995972367
tree.120,LC,0.17671521036196328,0.2124506591722335
tree.120,NT,0.6213067553482349,0.6604034139824319
tree.120,VU,1.177039089230927,2.6913693459223698
tree.120,EN,1.972378329217849,2.71979343286251
tree.120,CR,4.384832892692138,4.7656144537219856
tree.121,LC,0.2893828913188706,0.7413712436263544
tree.121,NT,1.0504474278303484,2.4118404971470526
tree.121,VU,2.184721980574865,3.0893418849961267
tree.121,EN,3.748829208857528,5.3745862924770975
tree.121,CR,5.477787879728432,5.72701522880349
tree.122,LC,0.15117215957896468,0.16255542096981712
tree.122,NT,0.4480406772174321,0.7926258036484776
tree.122,VU,0.8064936998284793,1.0938543552883888
tree.122,EN,1.440781072718448,2.323360565409872
tree.122,CR,3.1023746112521025,4.2006224930435865
tree.123,LC,0.11332149534737045,0.11332149534736988
tree.123,NT,0.40069399370746,0.4006939937074598
tree.123,VU,0.8562022944037978,1.252095392931383
tree.123,EN,1.443375371818755,1.9630737931351891
tree.123,CR,2.467369568410209,2.7958410950100947
tree.124,LC,0.26800101800868925,0.31882940505665613
tree.124,NT,0.9048213179156631,1.256502054656891
tree.124,VU,1.7492174023588192,2.866414280011478
tree.124,EN,3.4183225199827354,5.031308332628271
tree.124,CR,4.814422708243278,5.44065911139134
tree.125,LC,0.17559231328447503,0.17559231328447392
tree.125,NT,0.5509618245357645,0.9734070256534584
tree.125,VU,1.1387633450838253,1.5275916790648738
tree.125,EN,1.9514953601532288,2.0938078855296736
tree.125,CR,4.073062641920517,5.555986955204068
tree.126,LC,0.11982335173461738,0.11982335173461325
tree.126,NT,0.4046088595591066,0.4046088595591019
tree.126,VU,0.8254726417690508,0.9909131821113738
tree.126,EN,1.5290155992881258,2.541887052463272
tree.126,CR,3.1858202264139983,3.535730185318904
tree.127,LC,0.25614610770974977,0.4759825310954523
tree.127,NT,0.7892354055441893,1.6657087350034816
tree.127,VU,1.3881723305048077,2.3113511457049936
tree.127,EN,2.5802611004417093,3.444651116025627
tree.127,CR,4.322192498640722,5.30665507854732
tree.128,LC,0.13991773604798724,0.13991773604798324
tree.128,NT,0.6012437121026702,0.7486513158122275
tree.128,VU,1.1773867171808496,1.7533132092591663
tree.128,EN,2.0327161625255306,2.8945212200904393
tree.128,CR,4.791765383067697,7.18827641711105
tree.129,LC,0.2073845429134301,0.3288190075452809
tree.129,NT,0.6790730700247322,1.1731448244120692
tree.129,VU,1.3222695231161212,1.7945699789111158
tree.129,EN,2.318076834578785,2.5467074963278566
tree.129,CR,3.727989351014626,4.356246982993148
tree.13,LC,0.158712008136769,0.46744196467944177
tree.13,NT,0.5645302148901935,0.6753948324104697
tree.13,VU,1.0105302290823541,1.3773363547431299
tree.13,EN,1.8731489996894977,3.4561753123498242
tree.13,CR,3.6765008399513284,3.7618850144671514
tree.130,LC,0.171876932209891,0.19329984017972995
tree.130,NT,0.5811399455353381,0.6593895081868683
tree.130,VU,1.0042889250990001,1.4555498790863517
tree.130,EN,1.9685544628087999,3.131013753981804
tree.130,CR,3.577500611778065,4.81253837395769
tree.131,LC,0.189379548279057,0.2909210159490739
tree.131,NT,0.5932640432158856,0.850159477309379
tree.131,VU,1.1855555170897731,2.285230777701315
tree.131,EN,2.11653521419784,2.477552682430616
tree.131,CR,4.106563665431975,4.699164261775052
tree.132,LC,0.12466471039492934,0.19464295611878818
tree.132,NT,0.6063847086953754,0.8984999351118229
tree.132,VU,1.1236916426687924,1.2632162981851407
tree.132,EN,2.295599822059173,3.775405785308432
tree.132,CR,3.4966669849235537,4.19185128134593
tree.133,LC,0.1566360996610605,0.15663609966105713
tree.133,NT,0.42617261132222684,0.9149366850503322
tree.133,VU,0.8862029723490128,1.8055419537100277
tree.133,EN,1.6693500526114902,2.1965916109980452
tree.133,CR,3.461859543535767,4.183502033860121
tree.134,LC,0.19037067995126236,0.1903706799512597
tree.134,NT,0.4989954640980418,0.4989954640980375
tree.134,VU,1.1429728831879538,1.6714958294340194
tree.134,EN,1.9781528673649293,2.435543117514233
tree.134,CR,4.016525052161214,4.908166707923352
tree.135,LC,0.20173113487901936,0.2017311348790164
tree.135,NT,0.6334216607119195,0.7060528444155224
tree.135,VU,1.1692188902694352,2.4242853117662015
tree.135,EN,2.1064079909269573,2.764687052768295
tree.135,CR,5.2325136726872685,6.533517703741886
tree.136,LC,0.14548365814989025,0.24496968317967552
tree.136,NT,0.5998591192577036,1.245526082493464
tree.136,VU,1.1101061516788315,2.413001878914573
tree.136,EN,2.11487828362907,2.343274766206067
tree.136,CR,3.700447222511953,4.232816856663479
tree.137,LC,0.12359280579364314,0.12359280579364491
tree.137,NT,0.6553324191075774,1.248592564361572
tree.137,VU,1.2802426883250415,1.9489973135734742
tree.137,EN,2.517911532225165,2.9981866719827943
tree.137,CR,4.249818726858649,4.971066280938517
tree.138,LC,0.24420428981356482,0.3151371829416396
tree.138,NT,0.7054101049710019,1.082411606370326
tree.138,VU,1.371847116094627,2.963585794512934
tree.138,EN,2.408444045425164,3.647521255531682
tree.138,CR,5.217531021108776,5.2175310211087655
tree.139,LC,0.1692671121598278,0.2513948333203016
tree.139,NT,0.5719672147650234,0.9950191733243806
tree.139,VU,0.9935224446275532,1.2234250150812627
tree.139,EN,1.8571422910236544,2.5695977203605262
tree.139,CR,3.8554000368770005,6.543526364437965
tree.14,LC,0.10206409601110905,0.1489721590880854
tree.14,NT,0.7070618055357857,0.9737474850843412
tree.14,VU,1.161630212034893,1.4740976289200005
tree.14,EN,2.1528371177682852,3.68353087315392
tree.14,CR,3.6869188856528816,4.062841899255349
tree.140,LC,0.1637611763004223,0.1637611763004192
tree.140,NT,0.6016002171573525,0.7903229643274775
tree.140,VU,1.1822615965878367,2.510195765075465
tree.140,EN,2.2661532037804477,2.7926617757459233
tree.140,CR,3.977972567456894,4.727100519474824
tree.141,LC,0.1545976226436141,0.16591470250237192
tree.141,NT,0.49736787334786925,0.4973678733478712
tree.141,VU,1.0330496513519472,1.3768636961643554
tree.141,EN,1.8326296578482515,3.0496888234179056
tree.141,CR,3.60220549058471,5.094521231570059
tree.142,LC,0.2077437655200153,1.4775416026292199
tree.142,NT,0.6732813852766587,1.5303805263271435
tree.142,VU,1.313672173086261,2.3480450221320575
tree.142,EN,2.193760547634312,2.7726658957338457
tree.142,CR,3.9462866666159315,4.963986905812413
tree.143,LC,0.15268379397808737,0.16513243210409673
tree.143,NT,0.5599598735489281,0.9610985345725925
tree.143,VU,1.0346047141118406,1.6527669412832484
tree.143,EN,1.8315167017046055,2.6857196113140773
tree.143,CR,3.8743334753631533,4.273018370272406
tree.144,LC,0.08229243728034571,0.08229243728034519
tree.144,NT,0.39270841326808154,0.3927084132680824
tree.144,VU,0.7657685181185995,1.0705603253224818
tree.144,EN,1.3490755955409108,2.267421129011298
tree.144,CR,3.3031197567616397,3.965707195377418
tree.145,LC,0.1830372974776545,0.4197468259498892
tree.145,NT,0.7074134576138191,0.9523725193729413
tree.145,VU,1.427436510085966,1.9766391878139549
tree.145,EN,2.637071916307717,3.26375827095164
tree.145,CR,3.6571239844323076,3.7170105299168075
tree.146,LC,0.18542386593616467,0.5484139844434412
tree.146,NT,0.4510080294282377,0.45100802942823776
tree.146,VU,0.9547625586868779,1.5167277098773073
tree.146,EN,1.724215143106552,2.3185154645292934
tree.146,CR,3.8007204072099756,4.212898142940024
tree.147,LC,0.13123391745428847,0.450708288280242
tree.147,NT,0.6006322472952207,1.4704663915956477
tree.147,VU,1.2276511167973676,1.8103364684688366
tree.147,EN,2.2382086081723567,2.6911724477938126
tree.147,CR,4.145618478004396,4.145618478004396
tree.148,LC,0.2474427674915202,0.24744276749151609
tree.148,NT,0.6902469188658739,1.4018511906917073
tree.148,VU,1.3161398679268876,2.2428793365923796
tree.148,EN,2.392487241113969,3.1492231879969257
tree.148,CR,3.8130503921997394,6.754640105156761
tree.149,LC,0.15471160139905474,0.15471160139905799
tree.149,NT,0.6580826757185614,1.1939386408229968
tree.149,VU,1.3166563368233575,1.769774166523699
tree.149,EN,2.347510124953902,2.432468706259294
tree.149,CR,3.735215309655703,6.577042701119157
tree.15,LC,0.1639633063487431,0.16396330634874384
tree.15,NT,0.5224467527588464,0.7102096471578468
tree.15,VU,0.9853454053594627,1.5445823849310385
tree.15,EN,1.9649285836912427,3.769590325105299
tree.15,CR,3.792218204902949,4.579210887424
tree.150,LC,0.1641687394228093,0.16416873942280932
tree.150,NT,0.5437786859798597,0.9261120473705162
tree.150,VU,0.9904078339857973,1.306584510964056
tree.150,EN,1.7066340135700326,1.817117421741272
tree.150,CR,4.252910181133298,4.946233032413788
tree.151,LC,0.2117267849779155,0.21172678497790656
tree.151,NT,0.7811240878065536,0.8789152190875323
tree.151,VU,1.4493716268873316,2.4179304209095225
tree.151,EN,2.4908528289800547,3.566223450945077
tree.151,CR,4.318155054145554,4.318155054145545
tree.152,LC,0.181650070930076,0.63120160385063
tree.152,NT,0.6622863744012626,0.688839163896744
tree.152,VU,1.3680265877088313,1.5926297717489888
tree.152,EN,2.139130253474586,3.2885653315075336
tree.152,CR,4.2463443789518855,4.3642143795243
tree.153,LC,0.08927158061455952,0.08927158061455964
tree.153,NT,0.3575940397424016,0.39934233599814567
tree.153,VU,0.7533215131997475,1.0755566638718241
tree.153,EN,1.2250263370226864,1.413710733637043
tree.153,CR,2.9595166358930878,3.200290249837993
tree.154,LC,0.1885699426284715,0.22119430572434082
tree.154,NT,0.667440453949592,0.7909391047019039
tree.154,VU,1.3108741197834983,2.54246974270214
tree.154,EN,2.155749289617252,3.174607435458948
tree.154,CR,4.513480408073223,4.895600726325418
tree.155,LC,0.1459780015634467,0.25964004811296754
tree.155,NT,0.4412462856277628,0.44979952610579765
tree.155,VU,0.85424845385042,1.0938305901759564
tree.155,EN,1.4112879766546438,1.678691187796251
tree.155,CR,3.0666420280224242,3.4871912691020372
tree.156,LC,0.11177542933236273,0.11177542933236112
tree.156,NT,0.5031353698193648,0.6022702327547178
tree.156,VU,1.0471038346684025,1.21671511591315
tree.156,EN,1.7264275667197464,2.4237600787659836
tree.156,CR,3.8448586597276404,5.910089694139515
tree.157,LC,0.1425974135985264,0.2109107928448875
tree.157,NT,0.47099060429310907,0.70331086431639
tree.157,VU,0.906432636882715,1.5482174513673654
tree.157,EN,1.6162750078383707,2.3902173251497354
tree.157,CR,3.925967426565585,4.796500447497657
tree.158,LC,0.223035259855841,0.30902947663820535
tree.158,NT,0.5771260497278765,0.8725583525743634
tree.158,VU,1.1728544410363626,2.172798441801838
tree.158,EN,2.0657135472010935,2.5858605853052814
tree.158,CR,4.4258185715287315,4.991712296026342
tree.159,LC,0.07547830471865583,0.07547830471865594
tree.159,NT,0.43588262226379654,0.815182011527919
tree.159,VU,0.9442532950787069,1.3146479582850348
tree.159,EN,1.6673032223233997,2.1278783411128837
tree.159,CR,3.35047471866268,4.3956575411335415
tree.16,LC,0.11183092531550365,0.1118309253155006
tree.16,NT,0.47330773422032524,2.2079604283847405
tree.16,VU,1.0225814055357896,1.2961631750966205
tree.16,EN,1.8740348888990723,2.596503497786032
tree.16,CR,4.228179275677299,5.0173376590249035
tree.160,LC,0.21128631104166545,0.33242469937596353
tree.160,NT,0.6319350395209238,0.890828777816406
tree.160,VU,1.326633416481932,2.518198942481671
tree.160,EN,2.1203620738822466,2.567890589547239
tree.160,CR,4.226242556675252,4.226242556675246
tree.161,LC,0.22309526707192917,0.22309526707192448
tree.161,NT,0.7289315709531441,0.9916711000622472
tree.161,VU,1.1969876456001618,1.3043018495886802
tree.161,EN,2.103545088190945,2.6492270546491095
tree.161,CR,3.7580001108991627,4.138044887265404
tree.162,LC,0.15146851940654998,0.17267207978893906
tree.162,NT,0.41259707118513755,0.5484908624547346
tree.162,VU,0.7859905372261892,0.787508041017564
tree.162,EN,1.323406775745579,1.7071638820207495
tree.162,CR,2.9612323470046236,3.38211975516674
tree.163,LC,0.11375547025773634,0.11770692830074989
tree.163,NT,0.5391802722245645,0.61191827998866
tree.163,VU,1.1257308553914458,1.3821153785818052
tree.163,EN,1.9119483291032247,2.5787046747683244
tree.163,CR,3.359584888402791,4.162100519398207
tree.164,LC,0.2727173159474454,0.34622013347774716
tree.164,NT,0.8207489292923699,1.4209666805802692
tree.164,VU,1.6021477417253962,2.432544994921964
tree.164,EN,2.6029129225184144,2.606781920776668
tree.164,CR,5.150666987173665,6.522319797904343
tree.165,LC,0.21266788796660016,0.21266788796659944
tree.165,NT,0.5667936589663319,1.0799672109356075
tree.165,VU,1.1583490370206904,1.6341770076379842
tree.165,EN,1.9348838067165164,3.0736284057471597
tree.165,CR,3.535937814725032,3.8133804596582013
tree.166,LC,0.17625328769901494,0.3273401666488715
tree.166,NT,0.6106893082982197,1.340705385659807
tree.166,VU,1.140943230224813,1.7604602704913568
tree.166,EN,1.8925953213341795,1.9906781271970195
tree.166,CR,3.941878343104544,6.097010475174101
tree.167,LC,0.15596121217569847,0.19578093417029535
tree.167,NT,0.5883013182346785,1.0348999521587507
tree.167,VU,1.0322323534689162,1.0471729156445997
tree.167,EN,1.7905022173482468,2.653001403451583
tree.167,CR,4.095317854080354,4.4971239872016255
tree.168,LC,0.23512111626036403,0.23512111626036664
tree.168,NT,0.7011221125258562,1.158190483776775
tree.168,VU,1.3630064236125283,1.5292002460046459
tree.168,EN,2.467450128941603,3.0409814372336395
tree.168,CR,4.343836072690964,6.555124364967259
tree.169,LC,0.24372518678011887,0.3206474526862989
tree.169,NT,0.6492708413426264,1.5427669841698726
tree.169,VU,1.6338498317004886,1.9028914511881447
tree.169,EN,2.5255618372521953,3.111573850344853
tree.169,CR,4.821869534946923,6.020281304411482
tree.17,LC,0.2124000290542048,0.21240002905419997
tree.17,NT,0.8648882072763786,1.1534094393178567
tree.17,VU,1.6482563530163126,2.4076278735422254
tree.17,EN,3.030878856755335,4.567171464466184
tree.170,LC,0.16793762050859398,0.5230627262021579
tree.170,NT,0.4635418969198921,0.5922368914905021
tree.170,VU,0.8597962239844805,1.401545888727431
tree.170,EN,1.5412020290764743,1.7626759754783734
tree.170,CR,3.1083359855282024,3.7464210361393357
tree.171,LC,0.15233943499914818,0.1523394349991479
tree.171,NT,0.4308701852870274,0.4324441666144073
tree.171,VU,1.0602657668576854,2.489998064469078
tree.171,EN,1.7343386874357878,2.3445209536064033
tree.171,CR,3.676137539537155,4.293911320608679
tree.172,LC,0.15613002273589838,0.365066211978657
tree.172,NT,0.5752501273271073,0.5786183281438004
tree.172,VU,1.199541035476811,1.598263662341459
tree.172,EN,2.020827960062812,2.9246254101540523
tree.172,CR,4.236729830619896,5.238447749808076
tree.173,LC,0.14578183003875084,0.1457818300387469
tree.173,NT,0.43696325955200366,0.5380662425226457
tree.173,VU,0.8225055032725235,1.0913801223952455
tree.173,EN,1.4336090235529342,2.6114647027950273
tree.173,CR,3.1802856025289095,3.8319378369329247
tree.174,LC,0.12279197014555124,0.12279197014555258
tree.174,NT,0.49723313907702876,0.7159470201294399
tree.174,VU,0.8938307024230039,1.9087624037212625
tree.174,EN,1.6710915449649157,2.185344637656754
tree.174,CR,3.3388478339874452,4.097740650014642
tree.175,LC,0.1374420679254975,0.23084692755518932
tree.175,NT,0.4156760692046648,0.6160079590871042
tree.175,VU,0.845430114822255,1.0747554151144023
tree.175,EN,1.5465005608929083,1.9664941192516392
tree.175,CR,2.979891223019212,4.716529103228495
tree.176,LC,0.2010335651004761,0.25526323859153965
tree.176,NT,0.7199293281378607,0.9627527319137369
tree.176,VU,1.353544917494527,2.727202592532672
tree.176,EN,2.270302460728883,2.51379921105823
tree.176,CR,4.883809561171894,5.977016114829364
tree.177,LC,0.13776583294813824,0.137765832948137
tree.177,NT,0.49521764699426957,0.7762960232926901
tree.177,VU,0.9416513629526491,0.9416513629526496
tree.177,EN,1.6161303602079369,2.241721108014942
tree.177,CR,3.543806711066972,5.522880794653857
tree.178,LC,0.16702376264072072,1.0599340279343057
tree.178,NT,0.44423801157868736,1.0845824222295992
tree.178,VU,0.96866039203693,2.210669373877439
tree.178,EN,1.6462555677526853,2.2079106672428095
tree.178,CR,3.214586387289622,3.634104072665312
tree.179,LC,0.07124058114463964,0.08390953631656028
tree.179,NT,0.37959591022052114,0.4315316988085874
tree.179,VU,0.7296191070445351,1.3387122180891662
tree.179,EN,1.2923567252156685,1.4779858585933607
tree.179,CR,3.065191019316066,3.7761379624703184
tree.18,LC,0.1574488113535628,0.30365576241985837
tree.18,NT,0.600384654418482,1.1041673052066372
tree.18,VU,1.2436473649858661,1.7795025753021698
tree.18,EN,1.96517756816775,2.5438631025189715
tree.18,CR,3.925963856333839,5.258447973081848
tree.180,LC,0.1418603929609963,0.14190176246981215
tree.180,NT,0.4102946512939937,0.6521817609838481
tree.180,VU,0.83188628237571,1.2141475675188194
tree.180,EN,1.7024895444242536,2.183197927016856
tree.180,CR,3.5038562230430803,5.171578875793117
tree.181,LC,0.1570734841233703,0.17784183970280376
tree.181,NT,0.5616753510938965,0.7469446968711925
tree.181,VU,1.080792201454398,1.5297016641199181
tree.181,EN,1.82666110896355,3.0035867523381925
tree.181,CR,3.501750544264751,4.119867005455184
tree.182,LC,0.18333810498731876,0.2089460956524152
tree.182,NT,0.5719237970431995,1.3773398693157475
tree.182,VU,1.1786066231911076,1.8803180326577476
tree.182,EN,1.9854546870584768,2.642545386124948
tree.182,CR,4.027451984853359,4.595444166717976
tree.183,LC,0.16482561102221469,0.2459116613995541
tree.183,NT,0.6719840370352517,1.2366116162989582
tree.183,VU,1.1750309823814424,1.3407119961008658
tree.183,EN,2.047572293813671,3.383136743597738
tree.183,CR,4.4831818256942135,4.6836593702837845
tree.184,LC,0.1925928276758236,0.2324792497539707
tree.184,NT,0.676157040441391,0.8724943827678948
tree.184,VU,1.3270034862007942,2.1648842569393323
tree.184,EN,2.569568430423838,2.935488195044828
tree.184,CR,4.122689290113222,5.369593997548215
tree.185,LC,0.11344373877850683,0.14296253662772757
tree.185,NT,0.4417208500379345,0.6812823320196701
tree.185,VU,0.7867894981751234,1.0036153859610297
tree.185,EN,1.3470443677789952,1.7102789649505616
tree.185,CR,3.0539961889971687,3.9538779499504546
tree.186,LC,0.14654525205063995,0.1689299969286068
tree.186,NT,0.7479575629150478,1.1028817640120352
tree.186,VU,1.3190741214828265,2.1550918656753635
tree.186,EN,2.0295638780577274,3.7320028166152883
tree.186,CR,4.0550423426746125,4.382746809701459
tree.187,LC,0.1290005035213521,0.1290005035213469
tree.187,NT,0.5125780038667098,1.185986214821011
tree.187,VU,1.0484630132002661,1.4859289861681764
tree.187,EN,1.7975303111091503,2.457785485182838
tree.187,CR,3.62331285593836,4.702298591382467
tree.188,LC,0.14788673750447145,0.14788673750447148
tree.188,NT,0.44132906958702334,0.5082160125679592
tree.188,VU,0.8408586579439576,1.2359827838969006
tree.188,EN,1.6174857308194328,2.552482604254417
tree.188,CR,3.3142565017925154,3.8623167642195995
tree.189,LC,0.21193751083824927,0.2552790408253751
tree.189,NT,0.7379712707088788,0.7595263818800186
tree.189,VU,1.4113938006353028,2.180572947598243
tree.189,EN,2.2477762101776384,2.8636173228195356
tree.189,CR,4.231475942082737,4.37080143276207
tree.19,LC,0.22529709301151968,0.22529709301151477
tree.19,NT,0.4797229511918159,1.2065307677510686
tree.19,VU,1.1094467381968305,1.7776002844166274
tree.19,EN,1.9128346755987629,2.252807526798366
tree.19,CR,3.7526602053607827,5.329133667105374
tree.190,LC,0.2293217955260682,0.24216591814608765
tree.190,NT,0.9386416439091824,1.095450189831522
tree.190,VU,1.670074948267737,2.949238483682741
tree.190,EN,2.953721850978246,4.355833626862045
tree.190,CR,4.94218832493091,6.3679166835608605
tree.191,LC,0.20801613755561585,0.27513624838336803
tree.191,NT,0.6647505849024361,0.9563231057286522
tree.191,VU,1.1459732699898286,2.0940226831373514
tree.191,EN,1.9488483277814372,2.1017787439432896
tree.191,CR,4.060499904299473,4.812159129170686
tree.192,LC,0.197988817203815,0.25550203347646067
tree.192,NT,0.4466615894276223,0.5495933309525978
tree.192,VU,0.8725916323992869,1.0522738752060354
tree.192,EN,1.4910842244013458,2.4690522890522786
tree.192,CR,3.569559543069588,4.486085476069399
tree.193,LC,0.20908029084666943,0.2728860140779267
tree.193,NT,0.6309590580792367,0.6450773018095466
tree.193,VU,1.4165914125960415,1.994160126732363
tree.193,EN,2.306319140344463,2.5425498485051934
tree.193,CR,3.6457836323700583,5.3936408721533935
tree.194,LC,0.18507875974869453,0.18507875974869306
tree.194,NT,0.6848467176579685,0.852276118221178
tree.194,VU,1.2512756010191617,1.4409764466696382
tree.194,EN,2.11030240791469,3.1423145076062347
tree.194,CR,3.9134506611860824,4.800002790700437
tree.195,LC,0.099990769450735,0.11337924592705836
tree.195,NT,0.4751238294594399,1.5908065908849425
tree.195,VU,0.8809335271347168,1.4925758290042856
tree.195,EN,1.7489558486919554,2.4307834454216395
tree.195,CR,3.031333987701395,3.8554984000461943
tree.196,LC,0.15192183867017608,0.23947793195246073
tree.196,NT,0.4230717966894927,0.4634406643046916
tree.196,VU,0.9076506752205876,1.1590289510669758
tree.196,EN,1.5863096324021346,2.746544691776689
tree.196,CR,4.128316594259164,5.817361564845686
tree.197,LC,0.1276054306103814,0.1276054306103805
tree.197,NT,0.5906070373756455,0.9792296117612102
tree.197,VU,1.1468932246243289,1.8369938799204644
tree.197,EN,2.048910028949261,2.8027996221147338
tree.197,CR,3.6253072612390786,3.977755309730936
