Estimated.age_log,root.age,div,turnover,number.sp,mode,N_sisters,anag
0.541919246317699,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.477121254719662,0
0.748708224655136,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.698970004336019,0
0.95768555723803,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.778151250383644,0
0.519085059442295,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.348398346972094,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.348398346972094,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.162761025311914,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.477121254719662,0
-0.221254998418479,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.301029995663981,0
0.445738332909902,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.445738332909902,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.0177569039249139,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.3206029004488,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.301029995663981,0
0.744775344111318,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.301029995663981,0
0.66021396904715,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.602059991327962,0
0.537243868088881,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.0983424185473078,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.0983424185473078,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.234760933509839,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.477121254719662,0
0.120177329998529,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.301029995663981,0
0.255849505941478,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.255849505941478,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.181779754250898,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.864213040138747,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.477121254719662,0
0.664345513981471,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.133941752663473,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.765513602433643,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.222783103434519,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.143611578392879,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.19631476370344,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.222783103434519,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.19631476370344,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.143611578392879,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.765513602433643,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.623006332984426,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.698970004336019,0
-0.081553129883628,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.081553129883628,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.201159163524649,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.111749878574994,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.477121254719662,0
-0.624495829035384,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.226913141628377,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.301029995663981,0
-0.201159163524649,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.216790687696309,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.477121254719662,0
-0.0159992911738526,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.602059991327962,0
-0.295244414092378,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.301029995663981,0
-0.242409101086946,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.624495829035384,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.242409101086946,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.146242251860536,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.301029995663981,0
0.133057890368128,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.698970004336019,0
0.268807827201686,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.602059991327962,0
0.462227581495051,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.462227581495051,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.664345513981471,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.45750317155945,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.301029995663981,0
0.458684237204914,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.301029995663981,0
0.157669841295109,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.242324270912139,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-1.3054216860421,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.519282313130075,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.477121254719662,0
0.157669841295109,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.519085059442295,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.401510619247278,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.468302175028799,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.301029995663981,0
0.242324270912139,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.130822407847339,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-1.3054216860421,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.130822407847339,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.401510619247278,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.622152358567232,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.845098040014257,0
0.256902109801238,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.256902109801238,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.58605892076351,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.845098040014257,0
-0.090415391725973,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.301029995663981,0
0.0053516341902543,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.477121254719662,0
-0.420225928480043,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.100810234315214,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.301029995663981,0
-0.801689850296789,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.420225928480043,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
-0.801689850296789,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.580273852980972,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.301029995663981,0
0.728468213415361,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.301029995663981,0
0.000178511911989598,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
0.122810339795211,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0.301029995663981,0
0.000178511911989598,1.37157683891939,0.206561337318465,0.314032960909647,2.10037054511756,0,0,0
